ClientID,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,Date,STATUS,QTR_ID,MONTH_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
XQK0217,10259,34,99.41,7,3379.94,2018/6/15,Shipped,2,6,Trucks and Buses,122,S18_2319,Victorino,Wendy,Medium
XQK0217,10259,30,49.22,10,1476.6,2018/6/15,Shipped,2,6,Trucks and Buses,60,S18_2432,Victorino,Wendy,Small
XQK0217,10259,27,100,8,3657.69,2018/6/15,Shipped,2,6,Classic Cars,169,S18_3232,Victorino,Wendy,Medium
XQK0217,10259,41,100,13,4666.62,2018/6/15,Shipped,2,6,Trucks and Buses,121,S18_4600,Victorino,Wendy,Medium
XIB0141,10258,21,59.87,4,1257.27,2018/6/15,Shipped,2,6,Vintage Cars,50,S18_4668,Shimamura,Akiko,Small
XQK0217,10259,28,46.82,1,1310.96,2018/6/15,Shipped,2,6,Classic Cars,57,S24_1444,Victorino,Wendy,Small
XQK0217,10259,47,100,9,5285.62,2018/6/15,Shipped,2,6,Trucks and Buses,127,S24_2300,Victorino,Wendy,Medium
XQK0217,10259,31,33.24,5,1030.44,2018/6/15,Shipped,2,6,Classic Cars,35,S24_2840,Victorino,Wendy,Small
XQK0217,10259,45,86.68,11,3900.6,2018/6/15,Shipped,2,6,Trucks and Buses,96,S32_1268,Victorino,Wendy,Medium
XQK0217,10259,40,43.83,6,1753.2,2018/6/15,Shipped,2,6,Trucks and Buses,54,S32_2509,Victorino,Wendy,Small
XIB0141,10258,20,61.41,2,1228.2,2018/6/15,Shipped,2,6,Trucks and Buses,64,S32_3522,Shimamura,Akiko,Small
XQK0217,10259,29,100,2,3054.57,2018/6/15,Shipped,2,6,Trucks and Buses,115,S50_1392,Victorino,Wendy,Medium
XIB0141,10258,45,80.92,1,3641.4,2018/6/15,Shipped,2,6,Classic Cars,101,S700_2824,Shimamura,Akiko,Medium
HEI0531,10261,27,100,1,3378.24,2018/6/17,Shipped,2,6,Classic Cars,136,S10_4757,Fresnisre,Jean,Medium
HEI0531,10261,20,89.53,9,1790.6,2018/6/17,Shipped,2,6,Vintage Cars,87,S18_4522,Fresnisre,Jean,Small
HEI0531,10261,36,100,8,4512.6,2018/6/17,Shipped,2,6,Ships,122,S24_2011,Fresnisre,Jean,Medium
HEI0531,10261,22,91.17,3,2005.74,2018/6/17,Shipped,2,6,Vintage Cars,88,S24_3151,Fresnisre,Jean,Small
HEI0531,10261,34,62,4,2108,2018/6/17,Shipped,2,6,Ships,66,S700_1138,Fresnisre,Jean,Small
HEI0531,10261,44,68.67,2,3021.48,2018/6/17,Shipped,2,6,Ships,72,S700_2610,Fresnisre,Jean,Medium
HEI0531,10261,25,88.15,5,2203.75,2018/6/17,Shipped,2,6,Ships,100,S700_3505,Fresnisre,Jean,Small
HEI0531,10261,50,81.43,6,4071.5,2018/6/17,Shipped,2,6,Ships,99,S700_3962,Fresnisre,Jean,Medium
HEI0531,10261,29,50.78,7,1472.62,2018/6/17,Shipped,2,6,Ships,54,S72_3212,Fresnisre,Jean,Small
9LK0743,10262,49,100,9,6567.96,2018/6/24,Cancelled,2,6,Planes,157,S18_1662,Freyre,Diego,Medium
9LK0743,10262,32,84.3,15,2697.6,2018/6/24,Cancelled,2,6,Ships,86,S18_3029,Freyre,Diego,Small
9LK0743,10262,34,100,14,4103.46,2018/6/24,Cancelled,2,6,Vintage Cars,105,S18_3856,Freyre,Diego,Medium
9LK0743,10262,34,97.38,1,3310.92,2018/6/24,Cancelled,2,6,Planes,109,S24_1785,Freyre,Diego,Medium
9LK0743,10262,24,67.14,10,1611.36,2018/6/24,Cancelled,2,6,Planes,68,S24_2841,Freyre,Diego,Small
9LK0743,10262,46,70.35,11,3236.1,2018/6/24,Cancelled,2,6,Vintage Cars,65,S24_3420,Freyre,Diego,Medium
9LK0743,10262,49,87.21,16,4273.29,2018/6/24,Cancelled,2,6,Vintage Cars,83,S24_3816,Freyre,Diego,Medium
9LK0743,10262,48,61.42,8,2948.16,2018/6/24,Cancelled,2,6,Planes,68,S24_3949,Freyre,Diego,Small
9LK0743,10262,40,79.11,2,3164.4,2018/6/24,Cancelled,2,6,Vintage Cars,68,S32_4289,Freyre,Diego,Medium
9LK0743,10262,49,37.97,3,1860.53,2018/6/24,Cancelled,2,6,Vintage Cars,43,S50_1341,Freyre,Diego,Small
9LK0743,10262,40,84.03,4,3361.2,2018/6/24,Cancelled,2,6,Planes,91,S700_1691,Freyre,Diego,Medium
9LK0743,10262,44,94.14,13,4142.16,2018/6/24,Cancelled,2,6,Ships,90,S700_2047,Freyre,Diego,Medium
9LK0743,10262,33,90.75,6,2994.75,2018/6/24,Cancelled,2,6,Planes,99,S700_2466,Freyre,Diego,Small
9LK0743,10262,27,76,5,2052,2018/6/24,Cancelled,2,6,Planes,80,S700_3167,Freyre,Diego,Small
9LK0743,10262,35,71.07,7,2487.45,2018/6/24,Cancelled,2,6,Planes,74,S700_4002,Freyre,Diego,Small
9LK0743,10262,21,57.11,12,1199.31,2018/6/24,Cancelled,2,6,Planes,49,S72_1253,Freyre,Diego,Small
P2R0300,10263,34,100,2,3676.76,2018/6/28,Shipped,2,6,Motorcycles,95,S10_1678,King,Julie,Medium
P2R0300,10263,40,100,5,4472,2018/6/28,Shipped,2,6,Motorcycles,118,S10_2016,King,Julie,Medium
P2R0300,10263,41,100,4,8336.94,2018/6/28,Shipped,2,6,Motorcycles,193,S10_4698,King,Julie,Large
P2R0300,10263,48,100,1,6434.4,2018/6/28,Shipped,2,6,Motorcycles,150,S12_2823,King,Julie,Medium
P2R0300,10263,33,86.17,10,2843.61,2018/6/28,Shipped,2,6,Planes,84,S18_2581,King,Julie,Small
P2R0300,10263,34,58.75,6,1997.5,2018/6/28,Shipped,2,6,Motorcycles,60,S18_2625,King,Julie,Small
P2R0300,10263,42,100,3,4307.52,2018/6/28,Shipped,2,6,Motorcycles,112,S24_1578,King,Julie,Medium
P2R0300,10263,37,62.46,7,2311.02,2018/6/28,Shipped,2,6,Motorcycles,76,S24_2000,King,Julie,Small
P2R0300,10263,24,75.35,11,1808.4,2018/6/28,Shipped,2,6,Planes,72,S24_4278,King,Julie,Small
P2R0300,10263,31,79.91,8,2477.21,2018/6/28,Shipped,2,6,Motorcycles,99,S32_1374,King,Julie,Small
P2R0300,10263,47,100,9,5465.16,2018/6/28,Shipped,2,6,Planes,118,S700_2834,King,Julie,Medium
ETQ0948,10264,48,54.71,3,2626.08,2018/6/30,Shipped,2,6,Motorcycles,62,S18_3782,Yoshido,Juri,Small
ETQ0948,10264,20,100,2,2410.6,2018/6/30,Shipped,2,6,Classic Cars,148,S18_4721,Yoshido,Juri,Small
ETQ0948,10264,37,65.1,6,2408.7,2018/6/30,Shipped,2,6,Motorcycles,69,S24_2360,Yoshido,Juri,Small
ETQ0948,10264,47,83.27,1,3913.69,2018/6/30,Shipped,2,6,Classic Cars,80,S24_4620,Yoshido,Juri,Medium
ETQ0948,10264,20,32.59,4,651.8,2018/6/30,Shipped,2,6,Motorcycles,40,S32_2206,Yoshido,Juri,Small
ETQ0948,10264,34,97.97,7,3330.98,2018/6/30,Shipped,2,6,Motorcycles,102,S32_4485,Yoshido,Juri,Medium
ETQ0948,10264,47,89.5,5,4206.5,2018/6/30,Shipped,2,6,Motorcycles,81,S50_4713,Yoshido,Juri,Medium
L550187,10265,45,86.84,2,3907.8,2018/7/2,Shipped,3,7,Classic Cars,80,S18_3278,Connery,Sean,Medium
L550187,10265,49,100,1,8427.02,2018/7/2,Shipped,3,7,Classic Cars,146,S18_3482,Connery,Sean,Large
UUB0858,10266,44,100,14,9160.36,2018/7/6,Shipped,3,7,Classic Cars,194,S12_1099,Moroni,Maurizio,Large
UUB0858,10266,22,100,12,2454.54,2018/7/6,Shipped,3,7,Classic Cars,117,S12_3380,Moroni,Maurizio,Small
UUB0858,10266,35,76.61,15,2681.35,2018/7/6,Shipped,3,7,Classic Cars,79,S12_3990,Moroni,Maurizio,Small
UUB0858,10266,40,100,11,4468.4,2018/7/6,Shipped,3,7,Classic Cars,115,S12_4675,Moroni,Maurizio,Medium
UUB0858,10266,21,100,6,2526.51,2018/7/6,Shipped,3,7,Classic Cars,141,S18_1129,Moroni,Maurizio,Small
UUB0858,10266,36,100,2,5196.6,2018/7/6,Shipped,3,7,Classic Cars,124,S18_1589,Moroni,Maurizio,Medium
UUB0858,10266,33,74.69,10,2464.77,2018/7/6,Shipped,3,7,Classic Cars,77,S18_1889,Moroni,Maurizio,Small
UUB0858,10266,49,100,5,6203.4,2018/7/6,Shipped,3,7,Classic Cars,142,S18_1984,Moroni,Maurizio,Medium
UUB0858,10266,20,100,3,2824.8,2018/7/6,Shipped,3,7,Classic Cars,132,S18_2870,Moroni,Maurizio,Small
UUB0858,10266,29,100,7,4812.55,2018/7/6,Shipped,3,7,Classic Cars,169,S18_3232,Moroni,Maurizio,Medium
UUB0858,10266,33,100,4,5035.14,2018/7/6,Shipped,3,7,Classic Cars,141,S18_3685,Moroni,Maurizio,Medium
UUB0858,10266,28,48.3,1,1352.4,2018/7/6,Shipped,3,7,Classic Cars,50,S24_1628,Moroni,Maurizio,Small
UUB0858,10266,34,40.4,8,1373.6,2018/7/6,Shipped,3,7,Classic Cars,37,S24_2972,Moroni,Maurizio,Small
UUB0858,10266,47,62.45,13,2935.15,2018/7/6,Shipped,3,7,Classic Cars,61,S24_3371,Moroni,Maurizio,Small
UUB0858,10266,24,100,9,2932.08,2018/7/6,Shipped,3,7,Classic Cars,140,S24_3856,Moroni,Maurizio,Small
OXX0308,10267,36,75.55,1,2719.8,2018/7/7,Shipped,3,7,Classic Cars,71,S18_4933,Young,Jeff,Small
OXX0308,10267,40,80.1,5,3204,2018/7/7,Shipped,3,7,Classic Cars,73,S24_1046,Young,Jeff,Medium
OXX0308,10267,38,87.24,3,3315.12,2018/7/7,Shipped,3,7,Classic Cars,90,S24_2766,Young,Jeff,Medium
OXX0308,10267,43,100,2,4645.72,2018/7/7,Shipped,3,7,Classic Cars,117,S24_2887,Young,Jeff,Medium
OXX0308,10267,44,96.74,4,4256.56,2018/7/7,Shipped,3,7,Classic Cars,85,S24_3191,Young,Jeff,Medium
OXX0308,10267,43,100,6,5110.98,2018/7/7,Shipped,3,7,Classic Cars,107,S24_3432,Young,Jeff,Medium
IGA0055,10269,32,63.08,1,2018.56,2018/7/16,Shipped,3,7,Vintage Cars,62,S18_2957,Pipps,Georg,Small
IGA0055,10269,48,97.39,2,4674.72,2018/7/16,Shipped,3,7,Vintage Cars,97,S24_4258,Pipps,Georg,Medium
L1P0240,10270,21,100,9,4905.39,2018/7/19,Shipped,3,7,Classic Cars,214,S10_1949,Huxley,Adrian,Medium
L1P0240,10270,32,100,2,4302.08,2018/7/19,Shipped,3,7,Classic Cars,147,S10_4962,Huxley,Adrian,Medium
L1P0240,10270,28,100,6,4094.72,2018/7/19,Shipped,3,7,Trucks and Buses,136,S12_1666,Huxley,Adrian,Medium
L1P0240,10270,43,96.84,8,4164.12,2018/7/19,Shipped,3,7,Trucks and Buses,116,S18_1097,Huxley,Adrian,Medium
L1P0240,10270,31,96.24,10,2983.44,2018/7/19,Shipped,3,7,Vintage Cars,101,S18_2949,Huxley,Adrian,Small
L1P0240,10270,38,100,11,4775.08,2018/7/19,Shipped,3,7,Vintage Cars,104,S18_3136,Huxley,Adrian,Medium
L1P0240,10270,38,100,3,5383.08,2018/7/19,Shipped,3,7,Trucks and Buses,121,S18_4600,Huxley,Adrian,Medium
L1P0240,10270,44,58.36,7,2567.84,2018/7/19,Shipped,3,7,Vintage Cars,50,S18_4668,Huxley,Adrian,Small
L1P0240,10270,32,85.72,1,2743.04,2018/7/19,Shipped,3,7,Trucks and Buses,96,S32_1268,Huxley,Adrian,Small
L1P0240,10270,21,63.35,5,1330.35,2018/7/19,Shipped,3,7,Trucks and Buses,64,S32_3522,Huxley,Adrian,Small
L1P0240,10270,46,88,4,4048,2018/7/19,Shipped,3,7,Classic Cars,101,S700_2824,Huxley,Adrian,Medium
CVP0720,10272,35,100,2,5818.4,2018/7/20,Shipped,3,7,Classic Cars,207,S12_1108,Yu,Kyung,Medium
CVP0720,10272,27,100,3,4283.01,2018/7/20,Shipped,3,7,Classic Cars,151,S12_3148,Yu,Kyung,Medium
CVP0720,10272,39,100,1,7962.24,2018/7/20,Shipped,3,7,Classic Cars,173,S12_3891,Yu,Kyung,Large
IXU0277,10271,31,97.17,5,3012.27,2018/7/20,Shipped,3,7,Trucks and Buses,118,S12_4473,Nelson,Valarie,Medium
IXU0277,10271,50,100,4,9169,2018/7/20,Shipped,3,7,Classic Cars,163,S18_2238,Nelson,Valarie,Large
IXU0277,10271,50,100,8,5093.5,2018/7/20,Shipped,3,7,Trucks and Buses,122,S18_2319,Nelson,Valarie,Medium
IXU0277,10271,25,69.28,11,1732,2018/7/20,Shipped,3,7,Trucks and Buses,60,S18_2432,Nelson,Valarie,Small
IXU0277,10271,20,100,9,3928.6,2018/7/20,Shipped,3,7,Classic Cars,169,S18_3232,Nelson,Valarie,Medium
CVP0720,10272,25,100,5,3734,2018/7/20,Shipped,3,7,Classic Cars,143,S18_4027,Yu,Kyung,Medium
IXU0277,10271,45,64.74,2,2913.3,2018/7/20,Shipped,3,7,Classic Cars,57,S24_1444,Nelson,Valarie,Small
IXU0277,10271,43,100,10,5605.05,2018/7/20,Shipped,3,7,Trucks and Buses,127,S24_2300,Nelson,Valarie,Medium
IXU0277,10271,38,41.72,6,1585.36,2018/7/20,Shipped,3,7,Classic Cars,35,S24_2840,Nelson,Valarie,Small
IXU0277,10271,22,100,1,3070.54,2018/7/20,Shipped,3,7,Classic Cars,118,S24_4048,Nelson,Valarie,Medium
IXU0277,10271,35,47.62,7,1666.7,2018/7/20,Shipped,3,7,Trucks and Buses,54,S32_2509,Nelson,Valarie,Small
CVP0720,10272,45,64.63,6,2908.35,2018/7/20,Shipped,3,7,Trains,62,S32_3207,Yu,Kyung,Small
IXU0277,10271,34,98.39,3,3345.26,2018/7/20,Shipped,3,7,Trucks and Buses,115,S50_1392,Nelson,Valarie,Medium
CVP0720,10272,43,56.82,4,2443.26,2018/7/20,Shipped,3,7,Trains,58,S50_1514,Yu,Kyung,Small
TK00524,10273,30,100,4,3508.8,2018/7/21,Shipped,3,7,Classic Cars,136,S10_4757,Dewey,Catherine,Medium
UBK0525,10274,41,100,1,6724,2018/7/21,Shipped,3,7,Planes,157,S18_1662,Nelson,Allen,Medium
TK00524,10273,34,98.06,2,3334.04,2018/7/21,Shipped,3,7,Ships,86,S18_3029,Dewey,Catherine,Medium
TK00524,10273,40,100,13,5026.4,2018/7/21,Shipped,3,7,Vintage Cars,136,S18_3140,Dewey,Catherine,Medium
TK00524,10273,47,100,15,5450.59,2018/7/21,Shipped,3,7,Trains,100,S18_3259,Dewey,Catherine,Medium
TK00524,10273,50,85.75,1,4287.5,2018/7/21,Shipped,3,7,Vintage Cars,105,S18_3856,Dewey,Catherine,Medium
TK00524,10273,33,71.09,12,2345.97,2018/7/21,Shipped,3,7,Vintage Cars,87,S18_4522,Dewey,Catherine,Small
TK00524,10273,22,100,11,2784.76,2018/7/21,Shipped,3,7,Ships,122,S24_2011,Dewey,Catherine,Small
UBK0525,10274,40,65.08,2,2603.2,2018/7/21,Shipped,3,7,Planes,68,S24_2841,Nelson,Allen,Small
TK00524,10273,27,100,6,2796.12,2018/7/21,Shipped,3,7,Vintage Cars,88,S24_3151,Dewey,Catherine,Small
UBK0525,10274,24,72.33,3,1735.92,2018/7/21,Shipped,3,7,Vintage Cars,65,S24_3420,Nelson,Allen,Small
TK00524,10273,48,83.02,3,3984.96,2018/7/21,Shipped,3,7,Vintage Cars,83,S24_3816,Dewey,Catherine,Medium
TK00524,10273,21,65.34,7,1372.14,2018/7/21,Shipped,3,7,Ships,66,S700_1138,Dewey,Catherine,Small
TK00524,10273,21,100,14,2146.2,2018/7/21,Shipped,3,7,Ships,86,S700_1938,Dewey,Catherine,Small
UBK0525,10274,24,90.52,5,2172.48,2018/7/21,Shipped,3,7,Ships,90,S700_2047,Nelson,Allen,Small
TK00524,10273,42,62.16,5,2610.72,2018/7/21,Shipped,3,7,Ships,72,S700_2610,Dewey,Catherine,Small
TK00524,10273,40,86.15,8,3446,2018/7/21,Shipped,3,7,Ships,100,S700_3505,Dewey,Catherine,Medium
TK00524,10273,26,100,9,2969.46,2018/7/21,Shipped,3,7,Ships,99,S700_3962,Dewey,Catherine,Small
UBK0525,10274,32,58.6,4,1875.2,2018/7/21,Shipped,3,7,Planes,49,S72_1253,Nelson,Allen,Small
TK00524,10273,37,45.86,10,1696.82,2018/7/21,Shipped,3,7,Ships,54,S72_3212,Dewey,Catherine,Small
0OK0410,10275,45,92.83,1,4177.35,2018/7/23,Shipped,3,7,Motorcycles,95,S10_1678,Labrune,Janine,Medium
0OK0410,10275,22,100,4,2904.44,2018/7/23,Shipped,3,7,Motorcycles,118,S10_2016,Labrune,Janine,Small
0OK0410,10275,36,100,3,6901.92,2018/7/23,Shipped,3,7,Motorcycles,193,S10_4698,Labrune,Janine,Medium
0OK0410,10275,35,90.39,9,3163.65,2018/7/23,Shipped,3,7,Planes,84,S18_2581,Labrune,Janine,Medium
0OK0410,10275,37,63.6,5,2353.2,2018/7/23,Shipped,3,7,Motorcycles,60,S18_2625,Labrune,Janine,Small
0OK0410,10275,21,100,2,2153.76,2018/7/23,Shipped,3,7,Motorcycles,112,S24_1578,Labrune,Janine,Small
0OK0410,10275,25,95.2,11,2380,2018/7/23,Shipped,3,7,Planes,109,S24_1785,Labrune,Janine,Small
0OK0410,10275,30,79.98,6,2399.4,2018/7/23,Shipped,3,7,Motorcycles,76,S24_2000,Labrune,Janine,Small
0OK0410,10275,41,81.89,18,3357.49,2018/7/23,Shipped,3,7,Planes,68,S24_3949,Labrune,Janine,Medium
0OK0410,10275,27,62.31,10,1682.37,2018/7/23,Shipped,3,7,Planes,72,S24_4278,Labrune,Janine,Small
0OK0410,10275,23,81.91,7,1883.93,2018/7/23,Shipped,3,7,Motorcycles,99,S32_1374,Labrune,Janine,Small
0OK0410,10275,28,63.97,12,1791.16,2018/7/23,Shipped,3,7,Vintage Cars,68,S32_4289,Labrune,Janine,Small
0OK0410,10275,38,45.39,13,1724.82,2018/7/23,Shipped,3,7,Vintage Cars,43,S50_1341,Labrune,Janine,Small
0OK0410,10275,32,89.51,14,2864.32,2018/7/23,Shipped,3,7,Planes,91,S700_1691,Labrune,Janine,Small
0OK0410,10275,39,100,16,4472.52,2018/7/23,Shipped,3,7,Planes,99,S700_2466,Labrune,Janine,Medium
0OK0410,10275,48,100,8,6378.72,2018/7/23,Shipped,3,7,Planes,118,S700_2834,Labrune,Janine,Medium
0OK0410,10275,43,73.6,15,3164.8,2018/7/23,Shipped,3,7,Planes,80,S700_3167,Labrune,Janine,Medium
0OK0410,10275,31,72.55,17,2249.05,2018/7/23,Shipped,3,7,Planes,74,S700_4002,Labrune,Janine,Small
9YK0381,10276,50,100,3,9631,2018/8/2,Shipped,3,8,Classic Cars,194,S12_1099,Barajas,Miguel,Large
9YK0381,10276,43,100,14,5181.5,2018/8/2,Shipped,3,8,Motorcycles,150,S12_2823,Barajas,Miguel,Medium
9YK0381,10276,47,100,1,5464.69,2018/8/2,Shipped,3,8,Classic Cars,117,S12_3380,Barajas,Miguel,Medium
9YK0381,10276,38,83.79,4,3184.02,2018/8/2,Shipped,3,8,Classic Cars,79,S12_3990,Barajas,Miguel,Medium
9YK0381,10276,38,69.96,6,2658.48,2018/8/2,Shipped,3,8,Classic Cars,80,S18_3278,Barajas,Miguel,Small
9YK0381,10276,30,100,5,3924.6,2018/8/2,Shipped,3,8,Classic Cars,146,S18_3482,Barajas,Miguel,Medium
9YK0381,10276,33,50.36,9,1661.88,2018/8/2,Shipped,3,8,Motorcycles,62,S18_3782,Barajas,Miguel,Small
9YK0381,10276,48,100,8,5713.92,2018/8/2,Shipped,3,8,Classic Cars,148,S18_4721,Barajas,Miguel,Medium
9YK0381,10276,46,75.49,12,3472.54,2018/8/2,Shipped,3,8,Motorcycles,69,S24_2360,Barajas,Miguel,Medium
9YK0381,10276,20,61.23,2,1224.6,2018/8/2,Shipped,3,8,Classic Cars,61,S24_3371,Barajas,Miguel,Small
9YK0381,10276,48,75.18,7,3608.64,2018/8/2,Shipped,3,8,Classic Cars,80,S24_4620,Barajas,Miguel,Medium
9YK0381,10276,27,36.61,10,988.47,2018/8/2,Shipped,3,8,Motorcycles,40,S32_2206,Barajas,Miguel,Small
9YK0381,10276,38,100,13,4304.64,2018/8/2,Shipped,3,8,Motorcycles,102,S32_4485,Barajas,Miguel,Medium
9YK0381,10276,21,70.78,11,1486.38,2018/8/2,Shipped,3,8,Motorcycles,81,S50_4713,Barajas,Miguel,Small
5IV0689,10277,28,100,1,3127.88,2018/8/4,Shipped,3,8,Classic Cars,115,S12_4675,Natividad,Eric,Medium
KDC0483,10278,34,100,6,4667.86,2018/8/6,Shipped,3,8,Classic Cars,141,S18_1129,King,Sue,Medium
KDC0483,10278,23,100,2,2604.52,2018/8/6,Shipped,3,8,Classic Cars,124,S18_1589,King,Sue,Small
KDC0483,10278,29,90.86,10,2634.94,2018/8/6,Shipped,3,8,Classic Cars,77,S18_1889,King,Sue,Small
KDC0483,10278,29,100,5,3754.05,2018/8/6,Shipped,3,8,Classic Cars,142,S18_1984,King,Sue,Medium
KDC0483,10278,39,100,3,4324.32,2018/8/6,Shipped,3,8,Classic Cars,132,S18_2870,King,Sue,Medium
KDC0483,10278,42,100,7,6401.22,2018/8/6,Shipped,3,8,Classic Cars,169,S18_3232,King,Sue,Medium
KDC0483,10278,31,100,4,4116.8,2018/8/6,Shipped,3,8,Classic Cars,141,S18_3685,King,Sue,Medium
KDC0483,10278,35,45.28,1,1584.8,2018/8/6,Shipped,3,8,Classic Cars,50,S24_1628,King,Sue,Small
KDC0483,10278,31,38.89,8,1205.59,2018/8/6,Shipped,3,8,Classic Cars,37,S24_2972,King,Sue,Small
KDC0483,10278,25,100,9,3159.75,2018/8/6,Shipped,3,8,Classic Cars,140,S24_3856,King,Sue,Medium
9LK0743,10279,26,60.58,1,1575.08,2018/8/9,Shipped,3,8,Classic Cars,71,S18_4933,Freyre,Diego,Small
9LK0743,10279,32,74.96,5,2398.72,2018/8/9,Shipped,3,8,Classic Cars,73,S24_1046,Freyre,Diego,Small
9LK0743,10279,49,79.97,3,3918.53,2018/8/9,Shipped,3,8,Classic Cars,90,S24_2766,Freyre,Diego,Medium
9LK0743,10279,48,100,2,5580.96,2018/8/9,Shipped,3,8,Classic Cars,117,S24_2887,Freyre,Diego,Medium
9LK0743,10279,33,71.06,4,2344.98,2018/8/9,Shipped,3,8,Classic Cars,85,S24_3191,Freyre,Diego,Small
9LK0743,10279,48,100,6,6168,2018/8/9,Shipped,3,8,Classic Cars,107,S24_3432,Freyre,Diego,Medium
IAF0349,10280,34,100,2,8014.82,2018/8/17,Shipped,3,8,Classic Cars,214,S10_1949,Accorti,Paolo,Large
IAF0349,10280,24,100,1,2800.08,2018/8/17,Shipped,3,8,Trucks and Buses,116,S18_1097,Accorti,Paolo,Small
IAF0349,10280,50,100,9,5239.5,2018/8/17,Shipped,3,8,Vintage Cars,102,S18_1342,Accorti,Paolo,Medium
IAF0349,10280,27,57.68,8,1557.36,2018/8/17,Shipped,3,8,Vintage Cars,53,S18_1367,Accorti,Paolo,Small
IAF0349,10280,26,100,16,3668.6,2018/8/17,Shipped,3,8,Vintage Cars,170,S18_1749,Accorti,Paolo,Medium
IAF0349,10280,25,62.96,15,1574,2018/8/17,Shipped,3,8,Vintage Cars,60,S18_2248,Accorti,Paolo,Small
IAF0349,10280,37,100,13,4750.8,2018/8/17,Shipped,3,8,Vintage Cars,127,S18_2325,Accorti,Paolo,Medium
IAF0349,10280,22,100,10,4455,2018/8/17,Shipped,3,8,Vintage Cars,168,S18_2795,Accorti,Paolo,Medium
IAF0349,10280,46,100,3,5126.24,2018/8/17,Shipped,3,8,Vintage Cars,101,S18_2949,Accorti,Paolo,Medium
IAF0349,10280,43,68.71,5,2954.53,2018/8/17,Shipped,3,8,Vintage Cars,62,S18_2957,Accorti,Paolo,Small
IAF0349,10280,29,100,4,3006.43,2018/8/17,Shipped,3,8,Vintage Cars,104,S18_3136,Accorti,Paolo,Medium
IAF0349,10280,34,100,7,3474.46,2018/8/17,Shipped,3,8,Vintage Cars,99,S18_3320,Accorti,Paolo,Medium
IAF0349,10280,35,100,17,3704.05,2018/8/17,Shipped,3,8,Vintage Cars,92,S18_4409,Accorti,Paolo,Medium
IAF0349,10280,20,28.88,12,577.6,2018/8/17,Shipped,3,8,Vintage Cars,33,S24_1937,Accorti,Paolo,Small
IAF0349,10280,45,47.49,11,2137.05,2018/8/17,Shipped,3,8,Vintage Cars,44,S24_2022,Accorti,Paolo,Small
IAF0349,10280,33,41.85,14,1381.05,2018/8/17,Shipped,3,8,Vintage Cars,41,S24_3969,Accorti,Paolo,Small
IAF0349,10280,21,78.89,6,1656.69,2018/8/17,Shipped,3,8,Vintage Cars,97,S24_4258,Accorti,Paolo,Small
CVP0720,10281,44,100,9,7020.64,2018/8/19,Shipped,3,8,Classic Cars,147,S10_4962,Yu,Kyung,Large
CVP0720,10281,25,100,13,2938.5,2018/8/19,Shipped,3,8,Trucks and Buses,136,S12_1666,Yu,Kyung,Small
CVP0720,10281,41,100,1,5247.18,2018/8/19,Shipped,3,8,Trucks and Buses,118,S12_4473,Yu,Kyung,Medium
CVP0720,10281,48,100,4,5773.44,2018/8/19,Shipped,3,8,Trucks and Buses,122,S18_2319,Yu,Kyung,Medium
CVP0720,10281,29,57.73,7,1674.17,2018/8/19,Shipped,3,8,Trucks and Buses,60,S18_2432,Yu,Kyung,Small
CVP0720,10281,25,100,5,4191.25,2018/8/19,Shipped,3,8,Classic Cars,169,S18_3232,Yu,Kyung,Medium
CVP0720,10281,25,99.29,10,2482.25,2018/8/19,Shipped,3,8,Trucks and Buses,121,S18_4600,Yu,Kyung,Small
CVP0720,10281,44,59.87,14,2634.28,2018/8/19,Shipped,3,8,Vintage Cars,50,S18_4668,Yu,Kyung,Small
CVP0720,10281,25,100,6,2779.5,2018/8/19,Shipped,3,8,Trucks and Buses,127,S24_2300,Yu,Kyung,Small
CVP0720,10281,20,40.66,2,813.2,2018/8/19,Shipped,3,8,Classic Cars,35,S24_2840,Yu,Kyung,Small
CVP0720,10281,29,82.83,8,2402.07,2018/8/19,Shipped,3,8,Trucks and Buses,96,S32_1268,Yu,Kyung,Small
CVP0720,10281,31,55.19,3,1710.89,2018/8/19,Shipped,3,8,Trucks and Buses,54,S32_2509,Yu,Kyung,Small
CVP0720,10281,36,77.57,12,2792.52,2018/8/19,Shipped,3,8,Trucks and Buses,64,S32_3522,Yu,Kyung,Small
CVP0720,10281,27,85.98,11,2321.46,2018/8/19,Shipped,3,8,Classic Cars,101,S700_2824,Yu,Kyung,Small
BVV0049,10283,25,100,6,2992,2018/8/20,Shipped,3,8,Classic Cars,136,S10_4757,Lincoln,Elizabeth,Small
IXU0277,10282,41,100,5,7071.27,2018/8/20,Shipped,3,8,Classic Cars,207,S12_1108,Nelson,Valarie,Large
IXU0277,10282,27,100,6,4364.82,2018/8/20,Shipped,3,8,Classic Cars,151,S12_3148,Nelson,Valarie,Medium
IXU0277,10282,24,100,4,3778.8,2018/8/20,Shipped,3,8,Classic Cars,173,S12_3891,Nelson,Valarie,Medium
IXU0277,10282,23,100,13,3238.63,2018/8/20,Shipped,3,8,Classic Cars,163,S18_2238,Nelson,Valarie,Medium
